date,title,source,link
2026-07-31 01:47:11,台泥卜特蘭石灰石水泥混凝土獲海內外雙認證 搶攻建築減碳新商機 - UDN,UDN,https://udn.com/news/story/7241/9662247
2026-07-31 02:19:00,個股：台泥卜特蘭水泥混凝土取得全台唯一低碳循環雙認證，助攻綠建築減碳 - ww2.money-link.com.tw,ww2.money-link.com.tw,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?SN=2398547002&PU=0010
2026-07-31 02:19:00,個股：台泥卜特蘭水泥混凝土取得全台唯一低碳循環雙認證，助攻綠建築減碳 - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?SN=2398547002&PU=0010
2026-07-31 03:37:00,台泥卜特蘭石灰石水泥混凝土獲雙認證助建築減碳- 新聞 - MoneyDJ,MoneyDJ,https://www.moneydj.com/KMDJ/News/NewsViewer.aspx?a=9cdd07d6-fa02-42ac-921e-deaf917df25e
2026-07-31 03:37:00,台泥卜特蘭石灰石水泥混凝土獲雙認證助建築減碳- 新聞 - moneydj.com,moneydj.com,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=9cdd07d6-fa02-42ac-921e-deaf917df25e
2026-07-31 04:13:00,《水泥股》解鎖國內外雙認證 台泥低碳混凝土強攻綠營建 - ww2.money-link.com.tw,ww2.money-link.com.tw,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?sn=6255312001&pu=News_0002_3
2026-07-31 04:13:00,《水泥股》解鎖國內外雙認證 台泥低碳混凝土強攻綠營建 - 富聯網,富聯網,https://ww2.money-link.com.tw/RealtimeNews/NewsContent.aspx?sn=6255312001&pu=News_0002_3
2026-07-31 08:18:49,台泥卜特蘭石灰石水泥混凝土 取得低碳循環建材認證 - news.cnyes.com,news.cnyes.com,https://news.cnyes.com/news/id/6554790
2026-07-31 08:20:17,1101 台泥- 台泥卜特蘭石灰石水泥混凝土取得低碳循環建材認證- 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/181199646
2026-08-03 14:49:05,台泥：3公司洽談投資Molicel - 自由時報,自由時報,https://stock.ltn.com.tw/article/q5zwhj9klb2x
2026-08-04 09:57:34,1101 台泥 - 台泥:公告本公司民國115年度第2季合併財務報告之董事會預計... - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/181328863
2026-08-04 09:57:34,1101 台泥 - 台泥:公告本公司民國115年度第2季合併財務報告之董事會預計... - 股市爆料同學會 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/forum/article/181328863
2026-08-04 13:22:46,1101 台泥 - 散戶快下車，這檔不是你們能駕馭的，都留給我賺就好 - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/181345116
2026-08-04 13:22:46,1101 台泥 - 散戶快下車，這檔不是你們能駕馭的，都留給我賺就好 - 股市爆料同學會 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/forum/article/181345116
2026-08-07 01:12:29,1101 台泥- 真誘空假突破持續放空!~~主力大買券- 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/181520734
2026-08-07 01:12:29,1101 台泥- 真誘空假突破持續放空!~~主力大買券- 股市爆料同學會 - cmoney.tw,cmoney.tw,https://www.cmoney.tw/forum/article/181520734
2026-08-10 07:01:00,營收：台泥(1101)7月營收137億4410萬元，月增率2.70%，年增率1.54% - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2404347002&PU=1002
2026-08-10 07:04:00,《業績-水泥》台泥7月營收為137.44億元，年增1.54% - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=6266657001&PU=1002
2026-08-10 07:40:22,【2026/07月營收公告】台泥(1101) 七月營收137.44億元，表現亮眼、呈現雙成長，創近7個月以來新高，年增1.54% - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/cmoneyaicurator-be38012d-948e-11f1-8a54-e241284c5391
2026-08-10 08:30:44,台泥營收／7月137億元、年增1.54% 海外水泥及能源事業挹注營運 - UDN,UDN,https://udn.com/news/story/7252/9682373?from=udn-relatednews_ch2
2026-08-10 08:30:44,台泥營收／7月137億元、年增1.54% 海外水泥及能源事業挹注營運 - udn.com,udn.com,https://udn.com/news/story/7252/9682373
2026-08-10 09:02:09,台泥 (1101) 7月營收137億，海外水泥與能源能撐起下一波？-梁文謙 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/liangwenqian-2b6796ea-949a-11f1-92ec-f1a9a36cf760
2026-08-10 11:06:06,海外水泥+能源事業挹注 台泥7月營收繳雙增 - news.cnyes.com,news.cnyes.com,https://news.cnyes.com/news/id/6568722
2026-08-11 01:38:42,垃圾處理場變美術館 台泥 DAKA 再生資源利用中心獲美國大獎 - 經濟日報,經濟日報,https://money.udn.com/money/story/5612/9683578
2026-08-11 05:27:00,台泥DAKA再生資源利用中心綠建築獲美/台兩大殊榮- 新聞 - MoneyDJ,MoneyDJ,https://m.moneydj.com/f1a.aspx?a=f93f522d-77f9-4e9f-a926-c310d6708155&utm_source=96969657186696579667685716&utm_medium=RSS
2026-08-11 05:27:00,台泥DAKA再生資源利用中心綠建築獲美/台兩大殊榮- 新聞 - moneydj.com,moneydj.com,https://news.google.com/rss/articles/CBMikgFBVV95cUxNTTNwNnBMdGtLT01hWDV2MG51a2Mxb2JGd0NOdmpZQ3BtSUxnTXI1c1JuVG5xR2lRSWlia3NVMnJmbG5ubFVGSHpEbmZtUkVheUpRQ1ZyNDM5V1BRYXlsbHctV3dIMTBQelNqQlFjUkx3WVotY01oSTVJTEhzMDY5bmwzOFhpTjJtQmw3bTgzZ1ZsQQ?oc=5
2026-08-12 11:30:15,台泥上半年獲利年增2.4倍 每股賺0.38元 - Yahoo股市,Yahoo股市,https://tw.stock.yahoo.com/news/%E5%8F%B0%E6%B3%A5%E4%B8%8A%E5%8D%8A%E5%B9%B4%E7%8D%B2%E5%88%A9%E5%B9%B4%E5%A2%9E24%E5%80%8D-%E6%AF%8F%E8%82%A1%E8%B3%BA038%E5%85%83-112854823.html
2026-08-12 11:37:12,台泥整合歐非水泥相關事業 Cimpor International 首選英國申請上市 - UDN,UDN,https://udn.com/news/story/7241/9687633
2026-08-12 11:37:12,台泥整合歐非水泥相關事業Cimpor International首選英國申請上市 - UDN,UDN,https://udn.com/news/story/7241/9687633
2026-08-12 11:44:27,台泥財報／受惠歐洲水泥及能源帶動 上半年獲利32.8億、年增2.4倍 - UDN,UDN,https://udn.com/news/story/7252/9687651
2026-08-12 11:54:00,台泥整合土葡非等水泥及混凝土建材事業申請海外上市- 產業 - 工商時報,工商時報,https://www.ctee.com.tw/news/20260812701812-430503
2026-08-12 12:27:02,台泥集團Cimpor申請海外上市 整合土葡非等水泥及混凝土建材事業 - ec.ltn.com.tw,ec.ltn.com.tw,https://ec.ltn.com.tw/amp/article/breakingnews/5537823
2026-08-12 12:27:02,台泥集團Cimpor申請海外上市 整合土葡非等水泥及混凝土建材事業 - 自由財經,自由財經,https://ec.ltn.com.tw/amp/article/breakingnews/5537823
2026-08-12 15:17:55,1101 台泥- 每股盈餘0.38 - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/181953752
2026-08-12 15:29:06,台泥上半年EPS0.38元 整合土葡非水泥事業Cimpor International申請海外IPO - news.cnyes.com,news.cnyes.com,https://news.cnyes.com/news/id/6574248
2026-08-12 16:11:32,台泥上半年每股純益0.38元 - UDN,UDN,https://udn.com/vote2026/story/7252/9688023
2026-08-12 16:11:32,台泥上半年每股純益0.38元 - 經濟日報,經濟日報,https://money.udn.com/money/story/5612/9688023?from=edn_search_tag_result
2026-08-12 18:05:31,台泥上半年每股純益0.38元 - UDN,UDN,https://udn.com/news/story/7252/9688023
2026-08-12 22:16:35,台泥(1101) 個股概覽 | 個股 - 股市 - CMoney,CMoney,https://www.cmoney.tw/finance/1101/f00025
2026-08-12 23:29:00,台泥上半年EPS為0.38元 集團整合土葡非等水泥及混凝土建材事業申請海外上市 - 信傳媒,信傳媒,https://www.cmmedia.com.tw/home/articles/62317
2026-08-12 23:37:00,個股：台泥(1101)10/13召開民國115年第一次股東臨時會 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2407328002&PU=1002
2026-08-12 23:41:00,個股：海外水泥提升及能源事業貢獻，台泥(1101)H1 EPS 0.38元、倍數年增長 - 富聯網,富聯網,https://ww2.money-link.com.tw/realtimenews/NewsContent.aspx?SN=2407335002&PU=1002
2026-08-12 23:47:41,台泥上半年EPS為0.38元 集團整合土葡非等水泥及混凝土建材事業申請海外上市 | 信傳媒 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/article/VxRWPWy
2026-08-13 00:03:43,台泥上半年EPS為0.38元 集團整合土葡非等水泥及混凝土建材事業申請海外上市 | 信傳媒 - LINE TODAY,LINE TODAY,https://today.line.me/tw/v3/article/VxRWPWy
2026-08-13 00:47:51,台泥上半年EPS為0.38元 集團整合土葡非等水泥及混凝土建材事業申請海外上市 | 信傳媒 - LINE TODAY,LINE TODAY,https://news.google.com/rss/articles/CBMiVkFVX3lxTE92aFhjUHlhTF8zMFZqRWNhd0dwbnY1aThmRVg5WnFTeWVNOWRKb25wWGNTVjdGUC1VYVEzbl9vY0I2ME5Pa1N0UndtMkhnd3JPc21sN193?oc=5
2026-08-13 00:47:51,台泥上半年EPS為0.38元 集團整合土葡非等水泥及混凝土建材事業申請海外上市 | 信傳媒 - today.line.me,today.line.me,https://news.google.com/rss/articles/CBMiVkFVX3lxTE92aFhjUHlhTF8zMFZqRWNhd0dwbnY1aThmRVg5WnFTeWVNOWRKb25wWGNTVjdGUC1VYVEzbl9vY0I2ME5Pa1N0UndtMkhnd3JPc21sN193?oc=5
2026-08-13 01:00:00,台泥啟動海外水泥事業IPO，倫敦交易所為首選- 新聞 - MoneyDJ,MoneyDJ,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=cecf0a07-6839-4add-86c4-72b18d674df2
2026-08-13 01:00:00,台泥啟動海外水泥事業IPO，倫敦交易所為首選- 新聞 - MoneyDJ理財網,MoneyDJ理財網,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=cecf0a07-6839-4add-86c4-72b18d674df2
2026-08-13 01:00:00,海外水泥+和平電廠給力，台泥H1淨利增241% - MoneyDJ,MoneyDJ,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=4f331de2-a649-4d87-b62a-741b5d206548
2026-08-13 01:00:00,海外水泥+和平電廠給力，台泥H1淨利增241% - MoneyDJ理財網,MoneyDJ理財網,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=4f331de2-a649-4d87-b62a-741b5d206548
2026-08-13 01:50:03,【26Q2財報公告】台泥(1101) Q2 營收381.2181億元，刷下近2季新高，季增14.93%、年成長7.83% - CMoney,CMoney,https://www.cmoney.tw/notes/note-detail.aspx?nid=1250273
2026-08-13 01:50:03,【26Q2財報公告】台泥(1101) Q2 營收381.2181億元，刷下近2季新高，季增14.93%、年成長7.83% - cmoney.tw,cmoney.tw,https://www.cmoney.tw/notes/note-detail.aspx?nid=1250273
2026-08-13 01:53:25,鋼鐵股築底，水泥股仍緩慢轉型：台泥、亞泥、環泥一虧一賺一等待！ - wantgoo.com,wantgoo.com,https://www.wantgoo.com/blog/407988/post/718
2026-08-13 01:53:25,鋼鐵股築底，水泥股仍緩慢轉型：台泥、亞泥、環泥一虧一賺一等待！ - 玩股網,玩股網,https://www.wantgoo.com/blog/407988/post/718
2026-08-13 02:10:55,台泥上半年淨利年增241% 整合土葡非等水泥及混凝土建材事業 申請海外上市 - moneyweekly.com.tw,moneyweekly.com.tw,https://www.moneyweekly.com.tw/ArticleData/Info/Article/242646
2026-08-13 02:10:55,台泥上半年淨利年增241% 整合土葡非等水泥及混凝土建材事業 申請海外上市 - 理財周刊,理財周刊,https://www.moneyweekly.com.tw/ArticleData/Info/Article/242646
2026-08-13 04:29:30,熱門股》防禦概念股 台泥逆勢漲2% - stock.ltn.com.tw,stock.ltn.com.tw,https://news.google.com/rss/articles/CBMiWEFVX3lxTE1LM2gwRUJlSGpwbF8xX1ZuUFpWY3BYSTRUWFZ3TndWTDNHbkhVVGhvSHFpYVRfRXl0V2lGaVJZU3lQOHJfNnZKR2tPX0FzZnNzUzBaalNYUDU?oc=5
2026-08-13 04:29:30,熱門股》防禦概念股 台泥逆勢漲2% - 自由時報,自由時報,https://stock.ltn.com.tw/article/zdfs51yd4xej
2026-08-13 04:55:04,1101 台泥- 高借費率是公司有啥風險嗎？ - 股市爆料同學會 - CMoney,CMoney,https://www.cmoney.tw/forum/article/182088696
2026-08-13 05:15:00,台泥大爆發！上半年EPS 0.38元、淨利暴增241% Cimpor拚海外上市 - Yahoo股市,Yahoo股市,https://tw.stock.yahoo.com/news/%E5%8F%B0%E6%B3%A5%E5%A4%A7%E7%88%86%E7%99%BC-%E4%B8%8A%E5%8D%8A%E5%B9%B4eps-0-38%E5%85%83-%E6%B7%A8%E5%88%A9%E6%9A%B4%E5%A2%9E241-051500398.html
2026-08-13 05:21:42,台泥大爆發！上半年EPS 0.38元、淨利暴增241% Cimpor拚海外上市 - Yahoo股市,Yahoo股市,https://tw.stock.yahoo.com/news/%E5%8F%B0%E6%B3%A5%E5%A4%A7%E7%88%86%E7%99%BC-%E4%B8%8A%E5%8D%8A%E5%B9%B4eps-0-38%E5%85%83-%E6%B7%A8%E5%88%A9%E6%9A%B4%E5%A2%9E241-051500398.html
2026-08-13 07:26:31,台泥大爆發！上半年EPS 0.38元、淨利暴增241% Cimpor拚海外上市 - Yahoo股市,Yahoo股市,https://tw.stock.yahoo.com/news/%E5%8F%B0%E6%B3%A5%E5%A4%A7%E7%88%86%E7%99%BC-%E4%B8%8A%E5%8D%8A%E5%B9%B4eps-0-38%E5%85%83-%E6%B7%A8%E5%88%A9%E6%9A%B4%E5%A2%9E241-051500398.html
2026-08-14 03:43:58,【即時新聞】最新財報公布！台泥上半年獲利大增241%達32.8億，海外佈局發威 - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/newsyoudeservetoknow-61c0b620-9792-11f1-a941-758ee0529bda
2026-08-14 03:43:58,【即時新聞】最新財報公布！台泥上半年獲利大增241%達32.8億，海外佈局發威 - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/newsyoudeservetoknow-61c0b620-9792-11f1-a941-758ee0529bda
2026-08-14 03:45:20,【即時新聞】最新MSCI季調出爐，台泥遭全球標準指數剔除並轉列小型指數！ - CMoney投資網誌,CMoney投資網誌,https://cmnews.com.tw/article/newsyoudeservetoknow-92b83645-9792-11f1-9b20-41cca1054763
2026-08-14 03:45:20,【即時新聞】最新MSCI季調出爐，台泥遭全球標準指數剔除並轉列小型指數！ - cmnews.com.tw,cmnews.com.tw,https://cmnews.com.tw/article/newsyoudeservetoknow-92b83645-9792-11f1-9b20-41cca1054763
