sid,name,market,event_date,first_limit_date,prev_close,close,limit_price,streak_len,value_20d_median,branch_era,has_branch_watchlist,has_branch_research,year,event_idx,value_bucket
4722,國精化,twse,2026-05-22,2026-05-21,237.0,286.5,286.5,2,1098627522.5,True,False,True,2026,2771,D 500M-2B
4725,信昌化,twse,2020-05-28,2020-05-27,5.3,6.41,6.41,2,7313997.0,False,False,False,2020,1317,A <30M
4726,永昕,tpex,2015-09-21,2015-09-18,27.0,32.65,32.65,2,4202186.5,False,False,True,2015,173,A <30M
4726,永昕,tpex,2020-07-09,2020-07-08,51.2,61.9,61.9,2,213487077.0,False,False,True,2020,1345,C 100M-500M
4728,雙美,tpex,2020-02-12,2020-02-11,62.0,75.0,75.0,2,14722289.0,False,False,True,2020,1245,A <30M
4728,雙美,tpex,2023-04-14,2023-04-13,146.5,177.0,177.0,3,5982061.5,True,False,True,2023,2014,A <30M
4729,熒茂,tpex,2016-03-07,2016-03-04,12.0,14.5,14.5,2,598921.0,False,False,False,2016,282,A <30M
4729,熒茂,tpex,2020-04-24,2020-04-23,9.6,11.6,11.6,3,723844.0,False,False,False,2020,1291,A <30M
4729,熒茂,tpex,2024-01-24,2024-01-23,16.05,19.4,19.4,2,902150.5,True,False,False,2024,2204,A <30M
4729,熒茂,tpex,2024-08-20,2024-08-19,18.2,22.0,22.0,4,15407785.0,True,False,False,2024,2339,A <30M
4729,熒茂,tpex,2024-10-21,2024-10-18,29.15,35.25,35.25,2,172251077.0,True,False,False,2024,2379,C 100M-500M
4729,熒茂,tpex,2025-06-30,2025-06-27,16.55,20.0,20.0,2,1822939.0,True,False,False,2025,2545,A <30M
4735,豪展,tpex,2015-11-20,2015-11-19,24.15,29.2,29.2,2,6326513.0,False,False,False,2015,214,A <30M
4741,泓瀚,tpex,2024-08-23,2024-08-22,40.0,48.4,48.4,2,499194.5,True,False,True,2024,2293,A <30M
4741,泓瀚,tpex,2026-04-07,2026-04-02,37.0,44.75,44.75,2,19978507.0,True,False,True,2026,2679,A <30M
4743,合一,tpex,2020-04-17,2020-04-16,31.55,38.15,38.15,3,20980382.0,False,False,True,2020,1286,A <30M
4743,合一,tpex,2020-06-09,2020-06-08,160.0,193.5,193.5,2,352395300.5,False,False,True,2020,1322,C 100M-500M
4743,合一,tpex,2021-02-22,2021-02-19,210.0,254.0,254.0,2,677542305.0,False,False,True,2021,1492,D 500M-2B
4743,合一,tpex,2022-08-24,2022-08-23,200.5,242.5,242.5,2,400805796.5,True,False,True,2022,1863,C 100M-500M
4746,台耀,twse,2020-05-04,2020-04-30,45.75,55.3,55.3,3,398131000.0,False,False,True,2020,1299,C 100M-500M
4746,台耀,twse,2021-05-17,2021-05-14,58.3,70.5,70.5,2,154578359.5,False,False,True,2021,1552,C 100M-500M
4747,強生,tpex,2020-03-30,2020-03-27,43.6,52.7,52.7,2,1526919.5,False,False,True,2020,1223,A <30M
4747,強生,tpex,2022-12-14,2022-12-13,34.55,41.8,41.8,2,398108.5,True,False,True,2022,1859,A <30M
4755,三福化,twse,2021-12-29,2021-12-28,147.5,178.0,178.0,2,471713929.5,True,False,True,2021,1705,C 100M-500M
4760,勤凱,tpex,2020-01-08,2020-01-07,40.1,48.5,48.5,2,13416206.0,False,False,True,2020,863,A <30M
4760,勤凱,tpex,2020-03-25,2020-03-24,35.65,43.1,43.1,3,19634063.0,False,False,True,2020,910,A <30M
4760,勤凱,tpex,2026-05-22,2026-05-21,282.0,341.0,341.0,3,511391285.5,True,False,True,2026,2407,D 500M-2B
4764,雙鍵,twse,2025-10-17,2025-10-16,40.7,49.2,49.2,4,678376.5,True,False,True,2025,2113,A <30M
4764,雙鍵,twse,2026-01-05,2026-01-02,105.0,127.0,127.0,2,505319953.5,True,False,True,2026,2166,D 500M-2B
4764,雙鍵,twse,2026-04-14,2026-04-13,155.0,187.5,187.5,2,459746609.0,True,False,True,2026,2227,C 100M-500M
4768,晶呈科技,tpex,2022-08-19,2022-08-18,141.0,170.5,170.5,2,37980635.0,True,False,True,2022,665,B 30M-100M
4803,VHQ-KY,tpex,2021-04-01,2021-03-31,35.15,42.5,42.5,3,31442006.0,False,False,False,2021,1291,B 30M-100M
4803,VHQ-KY,tpex,2021-09-08,2021-09-07,8.21,9.93,9.93,3,2949630.5,True,False,False,2021,1401,A <30M
4803,VHQ-KY,tpex,2021-12-13,2021-12-10,2.84,3.43,3.43,3,289543.0,True,False,False,2021,1466,A <30M
4804,大略-KY,tpex,2020-09-30,2020-09-29,10.6,12.8,12.8,2,2170320.0,False,False,False,2020,1288,A <30M
4804,大略-KY,tpex,2022-11-30,2022-11-29,8.4,10.15,10.15,2,2048983.0,True,False,False,2022,1819,A <30M
4804,大略-KY,tpex,2026-03-27,2026-03-26,5.0,6.05,6.05,2,265727.5,True,False,False,2026,2498,A <30M
4806,桂田文創,tpex,2018-06-08,2018-06-07,14.2,17.15,17.15,2,4765358.0,False,False,False,2018,831,A <30M
4806,桂田文創,tpex,2023-10-16,2023-10-13,6.13,7.41,7.41,3,28880.0,True,False,False,2023,1958,A <30M
4806,桂田文創,tpex,2026-02-23,2026-02-11,10.65,12.85,12.85,2,139626.5,True,False,False,2026,2490,A <30M
4807,日成-KY,twse,2018-03-12,2018-03-09,50.0,60.5,60.5,2,1024247.5,False,False,False,2018,296,A <30M
4807,日成-KY,twse,2024-10-15,2024-10-14,25.5,30.85,30.85,2,8049122.0,True,False,False,2024,1873,A <30M
4807,日成-KY,twse,2025-04-18,2025-04-17,16.1,19.45,19.45,2,5487218.5,True,False,False,2025,1994,A <30M
4903,聯光通,tpex,2015-11-26,2015-11-25,9.7,11.7,11.7,2,727689.5,False,False,True,2015,218,A <30M
4903,聯光通,tpex,2016-08-18,2016-08-17,15.0,18.15,18.15,3,3643253.5,False,False,True,2016,395,A <30M
4903,聯光通,tpex,2017-10-31,2017-10-30,26.0,31.45,31.45,2,66680995.5,False,False,True,2017,690,B 30M-100M
4903,聯光通,tpex,2019-01-03,2019-01-02,12.0,14.5,14.5,2,2103102.0,False,False,True,2019,982,A <30M
4903,聯光通,tpex,2020-07-06,2020-07-03,9.7,11.7,11.7,2,1245200.5,False,False,True,2020,1342,A <30M
4903,聯光通,tpex,2025-11-25,2025-11-24,30.05,36.35,36.35,2,50246268.5,True,False,True,2025,2650,B 30M-100M
4905,台聯電,tpex,2023-07-04,2023-07-03,57.5,69.5,69.5,4,217444.0,True,False,False,2023,1891,A <30M
4905,台聯電,tpex,2024-04-11,2024-04-10,90.3,109.0,109.0,2,10067677.5,True,False,False,2024,2073,A <30M
4905,台聯電,tpex,2026-03-18,2026-03-17,61.1,73.9,73.9,2,509524.5,True,False,False,2026,2510,A <30M
4906,正文,twse,2026-03-17,2026-03-16,26.15,31.6,31.6,2,94689133.5,True,False,True,2026,2726,B 30M-100M
4907,富宇,tpex,2017-09-12,2017-09-11,19.6,23.7,23.7,3,1027391.5,False,False,False,2017,499,A <30M
4908,前鼎,tpex,2023-09-14,2023-09-13,58.3,70.5,70.5,2,221220729.0,True,False,True,2023,2123,C 100M-500M
4908,前鼎,tpex,2026-04-17,2026-04-16,141.0,170.5,170.5,3,951399813.0,True,False,True,2026,2747,D 500M-2B
4909,新復興,tpex,2023-12-12,2023-12-11,28.65,34.65,34.65,2,79829863.0,True,False,True,2023,2183,B 30M-100M
4909,新復興,tpex,2024-01-24,2024-01-23,40.0,48.4,48.4,2,428148116.5,True,False,True,2024,2213,C 100M-500M
4909,新復興,tpex,2024-09-25,2024-09-24,151.0,182.5,182.5,2,2684660387.0,True,False,True,2024,2373,E >=2B
4911,德英,tpex,2016-04-01,2016-03-31,120.0,145.0,145.0,2,11038223.5,False,False,False,2016,300,A <30M
4911,德英,tpex,2016-05-31,2016-05-30,105.0,127.0,127.0,2,8835943.5,False,False,False,2016,339,A <30M
4911,德英,tpex,2020-04-13,2020-04-10,25.0,30.25,30.25,2,574100.0,False,False,False,2020,1274,A <30M
4911,德英,tpex,2022-07-12,2022-07-11,40.5,49.0,49.0,3,17622580.0,True,False,False,2022,1823,A <30M
4912,聯德控股-KY,twse,2017-04-19,2017-04-18,110.0,133.0,133.0,2,30030440.0,False,False,True,2017,555,B 30M-100M
4912,聯德控股-KY,twse,2024-12-03,2024-12-02,107.0,129.0,129.0,2,13280374.5,True,False,True,2024,2418,A <30M
4916,事欣科,twse,2015-09-23,2015-09-22,17.0,20.55,20.55,2,2873450.0,False,False,True,2015,175,A <30M
4916,事欣科,twse,2021-11-02,2021-11-01,26.05,31.5,31.5,2,3697506.0,True,False,True,2021,1669,A <30M
4919,新唐,twse,2015-12-07,2015-12-04,32.0,38.7,38.7,2,16497821.0,False,False,True,2015,225,A <30M
4919,新唐,twse,2021-03-31,2021-03-30,47.5,57.4,57.4,2,146676497.0,False,False,True,2021,1521,C 100M-500M
4919,新唐,twse,2026-02-24,2026-02-23,60.3,72.9,72.9,2,313767451.5,True,False,True,2026,2711,C 100M-500M
4919,新唐,twse,2026-04-17,2026-04-16,107.0,129.0,129.0,2,1747160304.5,True,False,True,2026,2746,D 500M-2B
4923,力士,tpex,2025-02-17,2025-02-14,36.55,44.2,44.2,2,2141516.5,True,False,True,2025,1972,A <30M
4923,力士,tpex,2026-03-17,2026-03-16,31.05,37.55,37.55,3,1493194.0,True,False,True,2026,2234,A <30M
4923,力士,tpex,2026-05-27,2026-05-26,41.05,49.65,49.65,2,15936957.0,True,False,True,2026,2282,A <30M
4924,欣厚-KY,tpex,2015-08-12,2015-08-11,7.03,8.5,8.5,3,298868.0,False,False,False,2015,145,A <30M
4924,欣厚-KY,tpex,2017-06-01,2017-05-31,10.0,12.1,12.1,2,326780.0,False,False,False,2017,583,A <30M
4924,欣厚-KY,tpex,2020-09-14,2020-09-11,10.0,12.1,12.1,3,5349597.0,False,False,False,2020,1388,A <30M
4924,欣厚-KY,tpex,2024-06-13,2024-06-12,18.65,22.55,22.55,3,1368653.0,True,False,False,2024,2285,A <30M
4927,泰鼎-KY,twse,2024-07-11,2024-07-10,39.15,47.35,47.35,2,27745811.0,True,False,True,2024,2322,A <30M
4927,泰鼎-KY,twse,2026-05-25,2026-05-22,51.2,61.9,61.9,2,902294341.0,True,False,True,2026,2772,D 500M-2B
4931,新盛力,tpex,2024-11-12,2024-11-11,35.5,42.95,42.95,2,16966491.0,True,False,True,2024,1789,A <30M
4931,新盛力,tpex,2025-11-28,2025-11-27,132.0,159.5,159.5,2,674233420.5,True,False,True,2025,2045,D 500M-2B
4934,太極,twse,2020-02-17,2020-02-14,15.5,18.75,18.75,2,74093985.0,False,False,True,2020,1241,B 30M-100M
4935,茂林-KY,twse,2019-11-26,2019-11-25,100.0,121.0,121.0,2,254696706.0,False,False,True,2019,1197,C 100M-500M
4935,茂林-KY,twse,2020-03-25,2020-03-24,81.3,98.3,98.3,2,653259991.5,False,False,True,2020,1274,D 500M-2B
4939,亞電,tpex,2017-03-01,2017-02-24,10.2,12.3,12.3,2,6099551.5,False,True,True,2017,522,A <30M
4939,亞電,tpex,2025-11-25,2025-11-24,25.5,30.85,30.85,2,124222342.0,True,True,True,2025,2655,C 100M-500M
4939,亞電,tpex,2026-07-21,2026-07-20,60.2,72.8,72.8,2,354363617.5,True,True,True,2026,2810,C 100M-500M
4943,康控-KY,twse,2017-12-01,2017-11-30,491.0,594.0,594.0,2,1029597650.0,False,False,False,2017,628,D 500M-2B
4943,康控-KY,twse,2021-06-01,2021-05-31,60.2,72.8,72.8,2,52846101.5,False,False,False,2021,1478,B 30M-100M
4943,康控-KY,twse,2022-11-28,2022-11-25,6.13,7.41,7.41,2,3727693.5,True,False,False,2022,1848,A <30M
4944,兆遠,tpex,2017-09-22,2017-09-21,10.15,12.25,12.25,2,5496695.0,False,False,False,2017,665,A <30M
4944,兆遠,tpex,2018-11-02,2018-11-01,10.5,12.7,12.7,3,3997517.5,False,False,False,2018,932,A <30M
4944,兆遠,tpex,2019-12-17,2019-12-16,10.0,12.1,12.1,2,2048496.0,False,False,False,2019,1205,A <30M
4944,兆遠,tpex,2020-08-05,2020-08-04,10.6,12.8,12.8,2,2218369.0,False,False,False,2020,1357,A <30M
4944,兆遠,tpex,2021-12-07,2021-12-06,20.0,24.2,24.2,4,2455923.0,True,False,False,2021,1678,A <30M
4944,兆遠,tpex,2022-05-17,2022-05-16,8.13,9.83,9.83,3,763000.5,True,False,False,2022,1780,A <30M
4944,兆遠,tpex,2023-08-23,2023-08-22,12.0,14.5,14.5,3,473664.5,True,False,False,2023,2063,A <30M
4944,兆遠,tpex,2023-10-24,2023-10-23,10.55,12.75,12.75,2,10789317.5,True,False,False,2023,2104,A <30M
4945,陞達科技,tpex,2021-01-06,2021-01-05,48.65,58.8,58.8,2,5137959.0,False,False,True,2021,367,A <30M
4945,陞達科技,tpex,2021-12-24,2021-12-23,72.1,87.2,87.2,2,11747039.5,True,False,True,2021,604,A <30M
4945,陞達科技,tpex,2023-09-11,2023-09-08,73.1,88.4,88.4,2,6454254.5,True,False,True,2023,1017,A <30M
4945,陞達科技,tpex,2023-11-28,2023-11-27,80.0,96.8,96.8,2,30204230.5,True,False,True,2023,1070,B 30M-100M
4946,辣椒,tpex,2015-10-16,2015-10-15,33.2,40.15,40.15,3,2103423.0,False,False,False,2015,189,A <30M
4946,辣椒,tpex,2016-08-05,2016-08-04,31.5,38.1,38.1,3,2761380.5,False,False,False,2016,386,A <30M
4946,辣椒,tpex,2017-09-21,2017-09-20,41.5,50.2,50.2,2,15740580.5,False,False,False,2017,664,A <30M
4946,辣椒,tpex,2020-04-09,2020-04-08,15.65,18.9,18.9,2,2623033.5,False,False,False,2020,1282,A <30M
4946,辣椒,tpex,2020-12-31,2020-12-30,30.0,36.3,36.3,2,3471378.5,False,False,False,2020,1461,A <30M
4946,辣椒,tpex,2021-11-18,2021-11-17,31.0,37.5,37.5,2,847685.5,True,False,False,2021,1674,A <30M
4946,辣椒,tpex,2022-01-04,2022-01-03,60.0,72.6,72.6,2,30019955.0,True,False,False,2022,1706,B 30M-100M
4946,辣椒,tpex,2022-03-01,2022-02-25,65.0,78.6,78.6,2,50549050.0,True,False,False,2022,1738,B 30M-100M
4946,辣椒,tpex,2022-05-26,2022-05-25,57.5,69.5,69.5,2,9790162.5,True,False,False,2022,1797,A <30M
4946,辣椒,tpex,2022-08-18,2022-08-17,47.55,57.5,57.5,2,2474244.0,True,False,False,2022,1856,A <30M
4946,辣椒,tpex,2023-06-02,2023-06-01,24.7,29.85,29.85,2,550630.0,True,False,False,2023,2045,A <30M
4946,辣椒,tpex,2025-02-07,2025-02-06,41.5,50.2,50.2,4,441058.0,True,False,False,2025,2429,A <30M
4946,辣椒,tpex,2025-04-09,2025-04-08,81.3,98.3,98.3,3,11265952.0,True,False,False,2025,2469,A <30M
4946,辣椒,tpex,2025-07-04,2025-07-03,160.0,193.5,193.5,2,43744041.5,True,False,False,2025,2529,B 30M-100M
4949,有成精密,twse,2025-04-16,2025-04-15,32.5,39.3,39.3,2,54719607.5,True,False,True,2025,1186,B 30M-100M
4949,有成精密,twse,2026-01-26,2026-01-23,41.1,49.7,49.7,2,16496295.5,True,False,True,2026,1381,A <30M
4949,有成精密,twse,2026-04-10,2026-04-09,70.0,84.7,84.7,2,437933356.5,True,False,True,2026,1425,C 100M-500M
4950,金耘國際,tpex,2016-08-09,2016-08-08,15.1,18.25,18.25,2,170000.0,False,False,False,2016,343,A <30M
4950,金耘國際,tpex,2019-06-27,2019-06-26,9.06,10.95,10.95,2,58985.0,False,False,False,2019,964,A <30M
4950,金耘國際,tpex,2020-08-24,2020-08-21,7.55,9.13,9.13,2,145230.0,False,False,False,2020,1193,A <30M
4950,金耘國際,tpex,2023-08-11,2023-08-10,10.15,12.25,12.25,2,3234600.5,True,False,False,2023,1915,A <30M
4953,緯軟,tpex,2018-08-15,2018-08-14,59.4,71.8,71.8,2,63362537.5,False,False,True,2018,884,B 30M-100M
4956,光鋐,twse,2016-08-23,2016-08-22,14.7,17.75,17.75,2,33035320.0,False,False,True,2016,398,B 30M-100M
4956,光鋐,twse,2016-10-18,2016-10-17,17.75,21.45,21.45,2,54292359.5,False,False,True,2016,434,B 30M-100M
4956,光鋐,twse,2020-04-23,2020-04-22,10.5,12.7,12.7,2,3388363.5,False,False,True,2020,1293,A <30M
4956,光鋐,twse,2024-01-10,2024-01-09,20.05,24.25,24.25,2,8927331.0,True,False,True,2024,2203,A <30M
4958,臻鼎-KY,twse,2026-04-20,2026-04-17,256.5,310.0,310.0,2,7204654626.5,True,False,True,2026,2747,E >=2B
4960,誠美材,twse,2020-03-31,2020-03-30,4.2,5.08,5.08,2,4643884.0,False,False,True,2020,1277,A <30M
4960,誠美材,twse,2026-04-16,2026-04-15,25.5,30.85,30.85,2,315406743.5,True,False,True,2026,2739,C 100M-500M
4961,天鈺,twse,2020-12-09,2020-12-08,52.3,63.2,63.2,2,292801930.0,False,False,True,2020,1444,C 100M-500M
4961,天鈺,twse,2021-05-19,2021-05-18,210.5,254.5,254.5,2,7107987449.5,False,False,True,2021,1547,E >=2B
4967,十銓,twse,2019-12-11,2019-12-10,26.55,32.1,32.1,2,4744825.0,False,False,True,2019,995,A <30M
4967,十銓,twse,2020-03-26,2020-03-25,26.15,31.6,31.6,3,318142670.0,False,False,True,2020,1062,C 100M-500M
4967,十銓,twse,2026-01-27,2026-01-26,205.0,248.0,248.0,2,2693298027.5,True,False,True,2026,2479,E >=2B
4968,立積,twse,2020-07-07,2020-07-06,202.0,244.0,244.0,2,1142109054.5,False,False,True,2020,1343,D 500M-2B
4973,廣穎,tpex,2026-01-08,2026-01-07,40.1,48.5,48.5,2,112834738.5,True,False,True,2026,2685,C 100M-500M
4973,廣穎,tpex,2026-03-16,2026-03-13,61.1,73.9,73.9,2,85243937.5,True,False,True,2026,2724,B 30M-100M
4974,亞泰,tpex,2024-12-26,2024-12-25,105.5,127.5,127.5,2,186883856.0,True,False,True,2024,2435,C 100M-500M
4976,佳凌,twse,2015-06-17,2015-06-16,15.55,18.8,18.8,2,904433.5,False,False,True,2015,107,A <30M
4976,佳凌,twse,2017-05-02,2017-04-28,36.1,43.65,43.65,2,93084346.0,False,False,True,2017,563,B 30M-100M
4976,佳凌,twse,2020-12-24,2020-12-23,53.0,64.1,64.1,3,277460936.0,False,False,True,2020,1462,C 100M-500M
4976,佳凌,twse,2021-02-22,2021-02-19,92.8,112.0,112.0,2,1736789488.0,False,False,True,2021,1496,D 500M-2B
4977,眾達-KY,twse,2025-08-13,2025-08-12,92.0,111.0,111.0,2,237920108.5,True,False,True,2025,2586,C 100M-500M
4979,華星光,tpex,2020-07-03,2020-07-02,26.55,32.1,32.1,3,64131808.0,False,False,True,2020,1341,B 30M-100M
4979,華星光,tpex,2022-11-29,2022-11-28,35.1,42.45,42.45,2,105654737.0,True,False,True,2022,1934,C 100M-500M
4979,華星光,tpex,2025-01-22,2025-01-21,200.5,242.5,242.5,2,4930146802.0,True,False,True,2025,2453,E >=2B
4984,科納-KY,twse,2018-03-30,2018-03-29,40.05,48.45,48.45,2,2731166.5,False,False,False,2018,789,A <30M
4989,榮科,twse,2021-05-19,2021-05-18,31.05,37.55,37.55,2,130522685.0,False,False,True,2021,951,C 100M-500M
4989,榮科,twse,2024-09-20,2024-09-19,20.55,24.85,24.85,2,7834431.0,True,False,True,2024,1760,A <30M
4989,榮科,twse,2026-02-23,2026-02-11,45.65,55.2,55.2,3,636442953.5,True,False,True,2026,2101,D 500M-2B
4989,榮科,twse,2026-04-15,2026-04-14,81.3,98.3,98.3,2,1622291481.5,True,False,True,2026,2135,D 500M-2B
4991,環宇-KY,tpex,2026-02-05,2026-02-04,241.5,292.0,292.0,2,387051462.0,True,False,True,2026,2705,C 100M-500M
4994,傳奇,twse,2022-04-07,2022-04-06,46.4,56.1,56.1,2,5600627.5,True,False,True,2022,1770,A <30M
4994,傳奇,twse,2024-03-12,2024-03-11,97.4,117.5,117.5,2,46660600.5,True,False,True,2024,2232,B 30M-100M
5011,久陽,tpex,2026-01-14,2026-01-13,10.2,12.3,12.3,2,1576023.5,True,False,True,2026,2504,A <30M
5011,久陽,tpex,2026-05-26,2026-05-25,16.1,19.45,19.45,2,6551142.5,True,False,True,2026,2587,A <30M
5201,凱衛,tpex,2017-03-02,2017-03-01,19.55,23.65,23.65,2,17468028.0,False,False,False,2017,516,A <30M
5201,凱衛,tpex,2019-12-30,2019-12-27,28.75,34.75,34.75,2,1149267.0,False,False,False,2019,1213,A <30M
5202,力新,tpex,2015-06-26,2015-06-25,14.65,17.7,17.7,2,1411310.0,False,False,True,2015,113,A <30M
5202,力新,tpex,2020-12-09,2020-12-08,16.5,19.95,19.95,2,868338.0,False,False,True,2020,1381,A <30M
5202,力新,tpex,2021-06-15,2021-06-11,16.55,20.0,20.0,2,329497.5,False,False,True,2021,1500,A <30M
5202,力新,tpex,2023-12-04,2023-12-01,14.15,17.1,17.1,2,1354123.0,True,False,True,2023,2094,A <30M
5205,中茂,tpex,2016-06-06,2016-06-04,15.0,18.15,18.15,3,132600.0,False,False,False,2016,173,A <30M
5205,中茂,tpex,2020-06-11,2020-06-10,6.2,7.5,7.5,3,36550.5,False,False,False,2020,572,A <30M
5205,中茂,tpex,2021-03-19,2021-03-18,8.1,9.8,9.8,2,29219.5,False,False,False,2021,665,A <30M
5205,中茂,tpex,2022-02-15,2022-02-14,10.65,12.85,12.85,2,19481.0,True,False,False,2022,732,A <30M
5205,中茂,tpex,2022-08-19,2022-08-18,32.0,38.7,38.7,3,623602.0,True,False,False,2022,818,A <30M
5205,中茂,tpex,2022-12-08,2022-12-07,35.15,42.5,42.5,2,390475.5,True,False,False,2022,894,A <30M
5205,中茂,tpex,2024-07-22,2024-07-19,34.65,41.9,41.9,2,1187780.0,True,False,False,2024,1234,A <30M
5206,坤悅,tpex,2018-02-21,2018-02-12,10.15,12.25,12.25,2,786492.5,False,False,False,2018,737,A <30M
5209,新鼎,tpex,2022-03-08,2022-03-07,69.1,83.6,83.6,2,1006467.5,True,False,True,2022,1657,A <30M
5210,寶碩,tpex,2020-10-22,2020-10-21,7.64,9.24,9.24,2,822520.5,False,False,False,2020,1398,A <30M
5210,寶碩,tpex,2023-02-21,2023-02-20,15.0,18.15,18.15,3,1310820.0,True,False,False,2023,1966,A <30M
5210,寶碩,tpex,2023-12-04,2023-12-01,40.0,48.4,48.4,2,51257873.0,True,False,False,2023,2158,B 30M-100M
5210,寶碩,tpex,2026-05-05,2026-05-04,22.75,27.5,27.5,2,3454294.5,True,False,False,2026,2739,A <30M
5211,蒙恬,tpex,2021-04-12,2021-04-09,16.0,19.35,19.35,2,818709.5,False,False,False,2021,1527,A <30M
5211,蒙恬,tpex,2026-06-29,2026-06-26,19.15,23.15,23.15,2,1260970.0,True,False,False,2026,2792,A <30M
5212,凌網,tpex,2019-09-27,2019-09-26,31.5,38.1,38.1,2,691452.0,False,False,False,2019,1110,A <30M
5212,凌網,tpex,2020-03-05,2020-03-04,50.2,60.7,60.7,2,20783214.0,False,False,False,2020,1212,A <30M
5212,凌網,tpex,2024-03-12,2024-03-11,52.0,62.9,62.9,2,414131.0,True,False,False,2024,2080,A <30M
5215,科嘉-KY,twse,2021-12-03,2021-12-02,71.3,86.2,86.2,2,7458319.0,True,False,True,2021,1691,A <30M
5223,安力-KY,tpex,2020-07-02,2020-07-01,40.0,48.4,48.4,4,4347475.0,False,False,False,2020,488,A <30M
5223,安力-KY,tpex,2021-02-26,2021-02-25,92.4,111.5,111.5,2,278411570.0,False,False,False,2021,648,C 100M-500M
5225,東科-KY,twse,2018-08-03,2018-08-02,21.0,25.4,25.4,2,249050.0,False,False,True,2018,876,A <30M
5225,東科-KY,twse,2020-10-05,2020-09-30,25.15,30.4,30.4,2,1764950.0,False,False,True,2020,1405,A <30M
5227,立凱-KY,tpex,2016-04-19,2016-04-18,30.0,36.3,36.3,2,13032261.0,False,False,True,2016,311,A <30M
5227,立凱-KY,tpex,2018-08-31,2018-08-30,14.65,17.7,17.7,2,5047233.5,False,False,True,2018,896,A <30M
5227,立凱-KY,tpex,2020-05-28,2020-05-27,9.03,10.9,10.9,2,5943521.5,False,False,True,2020,1317,A <30M
5227,立凱-KY,tpex,2020-09-04,2020-09-03,14.1,17.05,17.05,2,14404575.0,False,False,True,2020,1379,A <30M
5227,立凱-KY,tpex,2021-07-07,2021-07-06,20.2,24.4,24.4,2,18168613.5,True,False,True,2021,1574,A <30M
5227,立凱-KY,tpex,2021-08-25,2021-08-24,23.75,28.7,28.7,3,31464583.0,True,False,True,2021,1609,B 30M-100M
5227,立凱-KY,tpex,2022-05-18,2022-05-17,60.0,72.6,72.6,2,26387982.5,True,False,True,2022,1777,A <30M
5227,立凱-KY,tpex,2025-07-21,2025-07-18,26.55,32.1,32.1,2,1836829.0,True,False,True,2025,2541,A <30M
5227,立凱-KY,tpex,2026-06-12,2026-06-11,25.55,30.9,30.9,2,8343157.5,True,False,True,2026,2758,A <30M
5228,鈺鎧,tpex,2026-04-17,2026-04-16,30.7,37.1,37.1,2,6118622.0,True,False,True,2026,1761,A <30M
5230,雷笛克光學,tpex,2024-09-13,2024-09-12,29.75,35.95,35.95,2,19545249.0,True,False,True,2024,2365,A <30M
5234,達興材料,twse,2024-09-16,2024-09-13,187.0,226.0,226.0,3,601140202.5,True,False,True,2024,2367,D 500M-2B
5234,達興材料,twse,2025-08-15,2025-08-14,252.0,304.5,304.5,2,373473312.5,True,False,True,2025,2588,C 100M-500M
5244,弘凱,twse,2026-04-20,2026-04-17,42.0,50.8,50.8,2,77520540.0,True,False,False,2026,2390,B 30M-100M
